"INDICATOR_SEQ","PARENT_SEQ","AGENCY_NAME","INDICATOR_NAME","DESCRIPTION","CATEGORY","FREQUENCY","DESIRED_CHANGE","INDICATOR_UNIT","DECIMAL_PLACES","PERIOD_YEAR","PERIOD_MONTH","YTD_TARGET","YTD_ACTUAL","MONTHLY_TARGET","MONTHLY_ACTUAL"
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,3,99.36,98.91,99.36,98.51
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,4,99.36,98.89,99.36,98.86
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,5,99.36,98.66,99.36,97.75
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,6,99.36,98.60,99.36,98.30
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,7,99.36,98.59,99.36,98.54
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,8,99.36,98.57,99.36,98.44
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,9,99.36,98.57,99.36,98.59
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,10,99.36,98.59,99.36,98.74
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,11,99.36,98.56,99.36,98.28
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,12,99.36,98.56,99.36,98.56
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,1,99.36,98.79,99.36,98.79
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,2,99.36,98.14,99.36,97.46
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,3,99.36,98.29,99.36,98.29
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,4,99.36,98.29,99.36,98.59
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,5,99.36,98.33,99.36,98.51
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,6,99.36,98.37,99.36,98.55
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,7,99.36,98.41,99.36,98.63
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,8,99.36,98.52,99.36,99.36
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,9,99.36,98.62,99.36,99.44
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,10,99.36,98.71,99.36,99.44
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,11,99.36,98.74,99.36,99.12
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,12,99.36,98.79,99.36,99.29
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,1,99.36,99.38,99.36,99.38
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,2,99.36,99.37,99.36,99.36
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,3,99.36,99.37,99.36,99.38
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,4,99.36,99.38,99.36,99.41
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,5,99.36,99.38,99.36,99.39
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,6,99.36,99.37,99.36,99.28
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,7,99.36,99.35,99.36,99.27
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,8,99.36,99.34,99.36,99.29
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,9,99.36,99.35,99.36,99.42
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,10,99.36,99.35,99.36,99.34
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,11,99.36,99.34,99.36,99.25
374908,374903,"NYC Transit","Flatbush Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,12,99.36,99.34,99.36,99.24
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,1,99.40,99.44,99.40,99.44
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,2,99.40,99.27,99.40,99.10
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,3,99.40,99.34,99.40,99.46
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,4,99.40,99.39,99.40,99.56
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,5,99.40,99.41,99.40,99.47
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,6,99.40,99.43,99.40,99.53
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,7,99.40,99.45,99.40,99.58
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,8,99.40,99.47,99.40,99.66
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,9,99.40,99.49,99.40,99.61
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,10,99.40,99.50,99.40,99.59
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,11,99.40,99.51,99.40,99.64
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,12,99.40,99.51,99.40,99.51
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,1,99.40,99.56,99.40,99.56
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,2,99.40,99.55,99.40,99.54
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,3,99.40,99.52,99.40,99.45
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,4,99.40,99.52,99.40,99.54
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,5,99.40,99.41,99.40,98.97
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,6,99.40,99.38,99.40,99.22
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,7,99.40,99.38,99.40,99.38
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,8,99.40,99.38,99.40,99.42
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,9,99.40,99.40,99.40,99.52
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,10,99.40,99.40,99.40,99.41
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,11,99.40,99.41,99.40,99.50
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,12,99.40,99.39,99.40,99.23
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,1,99.40,99.57,99.40,99.57
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,2,99.40,99.21,99.40,98.80
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,3,99.40,99.12,99.40,98.97
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,4,99.40,99.06,99.40,98.87
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,5,99.40,98.64,99.40,96.99
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,6,99.40,98.26,99.40,96.29
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,7,99.40,98.30,99.40,98.62
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,8,99.40,98.25,99.40,97.81
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,9,99.40,98.68,99.40,98.79
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,10,99.40,98.70,99.40,98.86
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,11,99.40,98.67,99.40,98.38
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,12,99.40,98.14,99.40,95.66
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,1,99.36,97.98,99.36,97.98
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,2,99.36,98.00,99.36,98.01
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,3,99.36,98.04,99.36,98.11
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,4,99.36,98.09,99.36,98.26
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,5,99.36,97.92,99.36,97.24
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,6,99.36,97.93,99.36,97.98
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,7,99.36,98.05,99.36,98.79
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,8,99.36,98.11,99.36,98.54
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,9,99.36,98.16,99.36,98.58
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,10,99.36,98.17,99.36,98.25
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,11,99.36,98.14,99.36,97.86
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,12,99.36,98.11,99.36,97.68
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,1,99.36,98.81,99.36,98.81
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,2,99.36,98.85,99.36,98.90
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,3,99.36,98.73,99.36,98.30
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,4,99.36,98.73,99.36,98.94
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,5,99.36,98.79,99.36,99.03
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,6,99.36,98.80,99.36,98.84
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,7,99.36,98.87,99.36,99.28
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,8,99.36,98.90,99.36,99.12
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,9,99.36,98.90,99.36,98.92
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,10,99.36,98.93,99.36,99.20
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,11,99.36,98.92,99.36,98.85
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,12,99.36,98.96,99.36,99.34
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,1,99.36,99.57,99.36,99.57
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,2,99.36,99.57,99.36,99.58
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,3,99.36,99.55,99.36,99.51
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,4,99.36,99.57,99.36,99.61
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,5,99.36,99.52,99.36,99.36
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,6,99.36,99.49,99.36,99.34
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,7,99.36,99.49,99.36,99.49
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,8,99.36,99.50,99.36,99.52
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,9,99.36,99.50,99.36,99.55
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,10,99.36,99.50,99.36,99.50
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,11,99.36,99.50,99.36,99.43
374909,374903,"NYC Transit","Jackie Gleason Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,12,99.36,99.49,99.36,99.45
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,1,99.40,99.59,99.40,99.59
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,2,99.40,99.14,99.40,98.65
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,3,99.40,99.22,99.40,99.37
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,4,99.40,99.26,99.40,99.39
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,5,99.40,99.27,99.40,99.33
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,6,99.40,99.28,99.40,99.32
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,7,99.40,99.32,99.40,99.58
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,8,99.40,99.35,99.40,99.53
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,9,99.40,99.37,99.40,99.54
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,10,99.40,99.39,99.40,99.52
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,11,99.40,99.41,99.40,99.68
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,12,99.40,99.41,99.40,99.41
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,1,99.40,99.58,99.40,99.58
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,2,99.40,99.50,99.40,99.42
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,3,99.40,99.34,99.40,99.03
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,4,99.40,99.35,99.40,99.36
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,5,99.40,99.18,99.40,98.51
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,6,99.40,99.15,99.40,99.01
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,7,99.40,99.09,99.40,98.75
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,8,99.40,99.03,99.40,98.58
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,9,99.40,99.04,99.40,99.15
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,10,99.40,99.07,99.40,99.28
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,11,99.40,99.11,99.40,99.61
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,12,99.40,99.13,99.40,99.26
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,1,99.40,99.00,99.40,99.00
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,2,99.40,97.85,99.40,96.58
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,3,99.40,97.90,99.40,98.00
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,4,99.40,97.87,99.40,97.77
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,5,99.40,97.59,99.40,96.52
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,6,99.40,97.39,99.40,96.37
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,7,99.40,97.40,99.40,97.49
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,8,99.40,97.37,99.40,97.15
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,9,99.40,97.82,99.40,98.13
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,10,99.40,97.79,99.40,97.60
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,11,99.40,97.81,99.40,98.01
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,12,99.40,97.31,99.40,95.22
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,1,99.36,97.46,99.36,97.46
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,2,99.36,97.55,99.36,97.65
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,3,99.36,97.70,99.36,97.95
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,4,99.36,97.95,99.36,98.73
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,5,99.36,97.99,99.36,98.14
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,6,99.36,98.08,99.36,98.55
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,7,99.36,98.13,99.36,98.44
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,8,99.36,98.15,99.36,98.31
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,9,99.36,98.20,99.36,98.60
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,10,99.36,98.26,99.36,98.81
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,11,99.36,98.32,99.36,98.88
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,12,99.36,98.36,99.36,98.81
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,1,99.36,99.23,99.36,99.23
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,2,99.36,99.17,99.36,99.10
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,3,99.36,99.15,99.36,99.29
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,4,99.36,99.15,99.36,98.96
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,5,99.36,99.08,99.36,98.82
374910,374903,"NYC Transit","Ulmer Park Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,6,99.36,99.02,99.36,98.74
